trading_date,close,ret
2005/11/1,823.328,-0.006454068
2005/11/2,840.316,0.020423348
2005/11/3,828.906,-0.013671252
2005/11/4,835.122,0.007471063
2005/11/7,842.002,0.008204568
2005/11/8,848.965,0.008235571
2005/11/9,845.11,-0.004551164
2005/11/10,821.269,-0.028616091
2005/11/11,823.956,0.003266425
2005/11/14,827.569,0.004375357
2005/11/15,820.491,-0.008589546
2005/11/16,826.692,0.007529254
2005/11/17,825.797,-0.001083215
2005/11/18,843.738,0.021493039
2005/11/21,846.958,0.003809087
2005/11/22,831.771,-0.018093944
2005/11/23,838.117,0.007600546
2005/11/24,841.699,0.004264759
2005/11/25,841.13,-0.000676242
2005/11/28,838.342,-0.003320094
2005/11/29,827.005,-0.013615391
2005/11/30,829.5,0.003012369
2005/12/1,828.193,-0.001576891
2005/12/2,817.864,-0.012550155
2005/12/5,796.926,-0.025934237
2005/12/6,798.878,0.002446417
2005/12/7,806.778,0.009840294
2005/12/8,805.561,-0.001509608
2005/12/9,819.2,0.016789325
2005/12/12,824.518,0.006470719
2005/12/13,824.861,0.000415914
2005/12/14,832.513,0.00923395
2005/12/15,827.539,-0.005992601
2005/12/16,834.537,0.008420844
2005/12/19,834.712,0.000209675
2005/12/20,836.119,0.001684192
2005/12/21,830.766,-0.006422781
2005/12/22,835.503,0.005685772
2005/12/23,845.589,0.011999487
2005/12/26,853.169,0.008924226
2005/12/27,854.526,0.001589277
2005/12/28,857.206,0.003131334
2005/12/29,866.747,0.01106886
2005/12/30,860.131,-0.00766242
2006/1/4,871.73,0.01339504
2006/1/5,882.732,0.012541901
2006/1/6,891.94,0.010377222
2006/1/9,905.068,0.014611213
2006/1/10,911.191,0.006742456
2006/1/11,906.496,-0.005165917
2006/1/12,927.42,0.02281992
2006/1/13,932.499,0.005461542
2006/1/16,920.332,-0.013133605
2006/1/17,919.279,-0.001144807
2006/1/18,939.136,0.021370637
2006/1/19,949.913,0.011410098
2006/1/20,952.769,0.00300208
2006/1/23,961.069,0.008673725
2006/1/24,960.353,-0.000745281
2006/1/25,957.787,-0.00267551
2006/2/6,980.91,0.023855297
2006/2/7,981.574,0.000676693
2006/2/8,982.943,0.001393727
2006/2/9,969.577,-0.013691239
2006/2/10,980.801,0.011509691
2006/2/13,977.396,-0.003477692
2006/2/14,986.056,0.008821256
2006/2/15,986.161,0.000106479
2006/2/16,958.59,-0.028356172
2006/2/17,949.993,-0.009008839
2006/2/20,943.765,-0.006577422
2006/2/21,960.017,0.017073798
2006/2/22,959.947,-7.29E-05
2006/2/23,958.722,-0.001276927
2006/2/24,967.163,0.008765896
2006/2/27,963.379,-0.003920148
2006/2/28,964.726,0.001397227
2006/3/1,972.067,0.007580609
2006/3/2,953.369,-0.019422705
2006/3/3,954.457,0.001140565
2006/3/6,952.351,-0.002208928
2006/3/7,928.576,-0.025281434
2006/3/8,924.83,-0.004042293
2006/3/9,920.13,-0.005094972
2006/3/10,921.683,0.001686382
2006/3/13,928.518,0.00738842
2006/3/14,931.721,0.003443647
2006/3/15,942.689,0.011703016
2006/3/16,945.523,0.003001784
2006/3/17,943.725,-0.001903403
2006/3/20,956.138,0.013067444
2006/3/21,959.927,0.003954986
2006/3/22,972.137,0.012639501
2006/3/23,980.841,0.008913626
2006/3/24,974.269,-0.006722921
2006/3/27,984.152,0.01009291
2006/3/28,994.52,0.010479852
2006/3/29,997.704,0.00319643
2006/3/30,986.957,-0.010830167
2006/3/31,1000.251,0.013379775
2006/4/3,1025.788,0.025210129
2006/4/4,1038.109,0.011939691
2006/4/5,1048.666,0.010118091
2006/4/6,1053.693,0.004782256
2006/4/7,1068.11,0.013589595
2006/4/10,1090.72,0.020947297
2006/4/11,1094.409,0.003376463
2006/4/12,1095.497,0.00099365
2006/4/13,1062.69,-0.030404712
2006/4/14,1088.183,0.023705903
2006/4/17,1093.513,0.004886117
2006/4/18,1097.73,0.003848962
2006/4/19,1100.661,0.002666497
2006/4/20,1091.851,-0.008036487
2006/4/21,1102.547,0.009748537
2006/4/24,1094.375,-0.007439534
2006/4/25,1103.059,0.007903805
2006/4/26,1116.811,0.012390073
2006/4/27,1125.32,0.007590137
2006/4/28,1141.685,0.014437802
2006/5/8,1180.728,0.033625956
2006/5/9,1218.094,0.031156145
2006/5/10,1241.571,0.019090171
2006/5/11,1237.772,-0.003064524
2006/5/12,1283.677,0.036415627
2006/5/15,1344.924,0.04660889
2006/5/16,1297.932,-0.035565277
2006/5/17,1318.966,0.016075868
2006/5/18,1328.206,0.006981063
2006/5/19,1365.647,0.02779915
2006/5/22,1386.748,0.015333129
2006/5/23,1326.156,-0.044676906
2006/5/24,1308.693,-0.013255603
2006/5/25,1324.919,0.012322396
2006/5/26,1355.501,0.022819802
2006/5/29,1387.524,0.023349736
2006/5/30,1410.542,0.016453164
2006/5/31,1402.332,-0.005837463
2006/6/1,1455.741,0.037378484
2006/6/2,1457.763,0.00138802
2006/6/5,1484.29,0.018033475
2006/6/6,1470.449,-0.009368747
2006/6/7,1370.809,-0.07016672
2006/6/8,1376.079,0.003837074
2006/6/9,1346.481,-0.021743628
2006/6/12,1352.582,0.004520836
2006/6/13,1361.526,0.006590771
2006/6/14,1347.878,-0.010074626
2006/6/15,1352.336,0.003301964
2006/6/16,1382.41,0.021994885
2006/6/19,1397.995,0.011210714
2006/6/20,1414.905,0.012023324
2006/6/21,1410.502,-0.003116722
2006/6/22,1411.278,0.000550007
2006/6/23,1430.513,0.013537444
2006/6/26,1457.137,0.01844043
2006/6/27,1464.686,0.005167333
2006/6/28,1461.793,-0.001977121
2006/6/29,1488.164,0.017879381
2006/6/30,1485.995,-0.001458564
2006/7/3,1514.068,0.018715487
2006/7/4,1508.839,-0.003459587
2006/7/5,1497.656,-0.007439262
2006/7/6,1539.177,0.027346639
2006/7/7,1541.253,0.001347864
2006/7/10,1550.04,0.005685015
2006/7/11,1561.843,0.007585797
2006/7/12,1562.06,0.000138929
2006/7/13,1459.778,-0.067721094
2006/7/14,1470.467,0.007295668
2006/7/17,1494.793,0.016407698
2006/7/18,1506.592,0.007862411
2006/7/19,1472.354,-0.022987666
2006/7/20,1484.409,0.008154233
2006/7/21,1493.036,0.005794918
2006/7/24,1496.607,0.002388915
2006/7/25,1518.172,0.014306434
2006/7/26,1523.863,0.003741579
2006/7/27,1506.56,-0.011419652
2006/7/28,1492.114,-0.009635
2006/7/31,1425.044,-0.045991216
2006/8/1,1408.902,-0.011392013
2006/8/2,1401.859,-0.005011465
2006/8/3,1401.156,-0.000501603
2006/8/4,1354.778,-0.033660007
2006/8/7,1323.726,-0.023187116
2006/8/8,1364.99,0.030696615
2006/8/9,1367.395,0.001760367
2006/8/10,1391.144,0.01721896
2006/8/11,1398.011,0.004924082
2006/8/14,1356.848,-0.029886149
2006/8/15,1383.361,0.019351683
2006/8/16,1407.313,0.017166167
2006/8/17,1395.718,-0.008273234
2006/8/18,1384.899,-0.007781765
2006/8/21,1392.969,0.005810228
2006/8/22,1408.846,0.011333489
2006/8/23,1403.578,-0.003746239
2006/8/24,1416.898,0.009445284
2006/8/25,1421.095,0.002957726
2006/8/28,1457.321,0.025172117
2006/8/29,1456.44,-0.000604717
2006/8/30,1468.664,0.008358042
2006/8/31,1479.9,0.007621374
2006/9/1,1451.95,-0.019067037
2006/9/4,1484.443,0.022132137
2006/9/5,1490.153,0.003839182
2006/9/6,1497.005,0.004587646
2006/9/7,1472.505,-0.016501413
2006/9/8,1473.922,0.000961843
2006/9/11,1481.932,0.005419767
2006/9/12,1487.741,0.00391222
2006/9/13,1466.043,-0.014691928
2006/9/14,1467.796,0.001195021
2006/9/15,1484.687,0.01144202
2006/9/18,1507.942,0.015541832
2006/9/19,1512.963,0.003324172
2006/9/20,1517.29,0.002855869
2006/9/21,1521.95,0.003066559
2006/9/22,1509.385,-0.008290124
2006/9/25,1514.277,0.003235814
2006/9/26,1508.2,-0.004021211
2006/9/27,1522.45,0.009403993
2006/9/28,1535.272,0.008386685
2006/9/29,1550.803,0.010065297
2006/10/9,1579.521,0.018348775
2006/10/10,1588.806,0.005861154
2006/10/11,1591.451,0.001663388
2006/10/12,1567.291,-0.015297527
2006/10/13,1575.861,0.005453138
2006/10/16,1567.085,-0.005584584
2006/10/17,1568.509,0.000908281
2006/10/18,1588.59,0.012721344
2006/10/19,1597.38,0.005517957
2006/10/20,1587.902,-0.005951139
2006/10/23,1537.321,-0.032372357
2006/10/24,1577.086,0.025537549
2006/10/25,1565.901,-0.007117463
2006/10/26,1556.69,-0.005899605
2006/10/27,1530.26,-0.017124117
2006/10/30,1527.216,-0.001991186
2006/10/31,1541.639,0.009399666
2006/11/1,1548.518,0.004452208
2006/11/2,1545.826,-0.001739949
2006/11/3,1549.655,0.00247393
2006/11/6,1540.606,-0.00585648
2006/11/7,1525.649,-0.009755952
2006/11/8,1521.448,-0.00275738
2006/11/9,1537.862,0.010730627
2006/11/10,1498.871,-0.025680982
2006/11/13,1445.679,-0.036133051
2006/11/14,1461.716,0.011031981
2006/11/15,1484.446,0.015430551
2006/11/16,1462.675,-0.014774688
2006/11/17,1476.745,0.00957339
2006/11/20,1466.653,-0.006857407
2006/11/21,1477.679,0.00748968
2006/11/22,1500.813,0.015534348
2006/11/23,1509.315,0.005648944
2006/11/24,1532.019,0.014930568
2006/11/27,1567.049,0.022607759
2006/11/28,1577.179,0.006443575
2006/11/29,1596.998,0.012487809
2006/11/30,1623.816,0.016653318
2006/12/1,1629.207,0.003314459
2006/12/4,1663.197,0.02064826
2006/12/5,1675.458,0.007344907
2006/12/6,1649.139,-0.015833227
2006/12/7,1632.908,-0.009890859
2006/12/8,1571.183,-0.038533636
2006/12/11,1621.263,0.031376636
2006/12/12,1626.586,0.003277865
2006/12/13,1634.84,0.0050616
2006/12/14,1662.266,0.016636792
2006/12/15,1689.671,0.016352104
2006/12/18,1717.225,0.01617578
2006/12/19,1724.533,0.004246673
2006/12/20,1756.002,0.018083345
2006/12/21,1737.381,-0.010660827
2006/12/22,1728.396,-0.005184996
2006/12/25,1744.817,0.009455868
2006/12/26,1726.777,-0.010393014
2006/12/27,1738.525,0.006780387
2006/12/28,1704.724,-0.019633832
2006/12/29,1726.146,0.012487957
2007/1/4,1723.686,-0.001426157
2007/1/5,1770.475,0.026782851
2007/1/8,1851.964,0.044998825
2007/1/9,1891.871,0.021319589
2007/1/10,1940.832,0.025550461
2007/1/11,1952.236,0.005858635
2007/1/12,1881.753,-0.036771593
2007/1/15,1986.539,0.054190139
2007/1/16,2055.016,0.033889705
2007/1/17,2035.651,-0.009467964
2007/1/18,2085.403,0.024146452
2007/1/19,2159.638,0.034978493
2007/1/22,2258.986,0.044975425
2007/1/23,2261.785,0.001238285
2007/1/24,2283.696,0.009640859
2007/1/25,2174.239,-0.049116465
2007/1/26,2186.27,0.005518177
2007/1/29,2260.596,0.0334316
2007/1/30,2255.938,-0.002062644
2007/1/31,2142.891,-0.051409999
2007/2/1,2165.405,0.010451559
2007/2/2,2127.104,-0.017845981
2007/2/5,2152.25,0.011752376
2007/2/6,2198.239,0.021142779
2007/2/7,2237.944,0.017901002
2007/2/8,2278.445,0.017935606
2007/2/9,2287.381,0.003914302
2007/2/12,2341.072,0.023201449
2007/2/13,2384.158,0.018237078
2007/2/14,2435.959,0.021494497
2007/2/15,2512.402,0.030898749
2007/2/16,2541.409,0.011479384
2007/2/26,2642.114,0.038860703
2007/2/27,2405.574,-0.09379081
2007/2/28,2513.533,0.043900789
2007/3/1,2459.511,-0.021726783
2007/3/2,2503.677,0.017797902
2007/3/5,2511.916,0.003285357
2007/3/6,2516.003,0.001625723
2007/3/7,2580.597,0.025349236
2007/3/8,2634.879,0.020816493
2007/3/9,2638.047,0.00120161
2007/3/12,2696.497,0.021914653
2007/3/13,2727.455,0.011415417
2007/3/14,2708.687,-0.006904924
2007/3/15,2760.844,0.019072414
2007/3/16,2710.861,-0.018270133
2007/3/19,2751.477,0.014871562
2007/3/20,2810.714,0.021300685
2007/3/21,2859.006,0.017035468
2007/3/22,2861.146,0.000748232
2007/3/23,2897.999,0.012798255
2007/3/26,2989.051,0.030935447
2007/3/27,3039.534,0.016748268
2007/3/28,3004.295,-0.011661283
2007/3/29,2894.779,-0.037134162
2007/3/30,2926.064,0.010749406
2007/4/2,2993.63,0.022828523
2007/4/3,3042.461,0.01618003
2007/4/4,3078.901,0.011905988
2007/4/5,3133.142,0.01746362
2007/4/6,3182.797,0.015724035
2007/4/9,3240.302,0.017906165
2007/4/10,3261.527,0.006528955
2007/4/11,3309.745,0.014675657
2007/4/12,3387.412,0.023195061
2007/4/13,3358.632,-0.00853246
2007/4/16,3458.067,0.029176014
2007/4/17,3558.216,0.028549533
2007/4/18,3649.714,0.025389513
2007/4/19,3435.78,-0.060404834
2007/4/20,3614.391,0.050679403
2007/4/23,3782.256,0.04539728
2007/4/24,3821.416,0.010300378
2007/4/25,3805.046,-0.004292954
2007/4/26,3853.269,0.012593798
2007/4/27,3845.813,-0.001936855
2007/4/30,3903.689,0.014936979
2007/5/8,4091.133,0.046899945
2007/5/9,4099.126,0.001951831
2007/5/10,4128.081,0.00703887
2007/5/11,4109.403,-0.004534888
2007/5/14,4133.826,0.005925608
2007/5/15,3998.777,-0.033214806
2007/5/16,4118.139,0.029412798
2007/5/17,4221.913,0.024886981
2007/5/18,4235.185,0.003138668
2007/5/21,4364.156,0.029997804
2007/5/22,4459.813,0.021682023
2007/5/23,4582.306,0.027095528
2007/5/24,4571.714,-0.002314176
2007/5/25,4649.857,0.016948277
2007/5/28,4761.701,0.023768491
2007/5/29,4853.643,0.0191246
2007/5/30,4456.279,-0.085415444
2007/5/31,4267.781,-0.043220093
2007/6/1,3960.442,-0.074738385
2007/6/4,3618.688,-0.090244106
2007/6/5,3659.941,0.011335498
2007/6/6,3736.931,0.020817659
2007/6/7,3936.766,0.052094888
2007/6/8,4002.868,0.01665153
2007/6/11,4104.551,0.025085254
2007/6/12,4218.436,0.027368085
2007/6/13,4372.53,0.035877346
2007/6/14,4311.975,-0.013945753
2007/6/15,4316.53,0.001055803
2007/6/18,4439.185,0.028018962
2007/6/19,4529.033,0.02003765
2007/6/20,4396.218,-0.029763825
2007/6/21,4374.488,-0.004955141
2007/6/22,4123.215,-0.059156286
2007/6/25,3851.944,-0.068055243
2007/6/26,3928.703,0.01973139
2007/6/27,4022.313,0.023547764
2007/6/28,3757.978,-0.067976064
2007/6/29,3585.486,-0.046987017
2007/7/2,3644.79,0.016404721
2007/7/3,3704.706,0.016305153
2007/7/4,3622.518,-0.022434539
2007/7/5,3380.179,-0.069240697
2007/7/6,3591.377,0.060607028
2007/7/9,3711.714,0.03295807
2007/7/10,3606.187,-0.028842783
2007/7/11,3653.311,0.012982898
2007/7/12,3671.175,0.004877895
2007/7/13,3655.845,-0.004184518
2007/7/16,3532.064,-0.034444854
2007/7/17,3610.382,0.021931181
2007/7/18,3624.341,0.003858895
2007/7/19,3640.282,0.004388672
2007/7/20,3788.744,0.039973415
2007/7/23,3984.788,0.050449546
2007/7/24,3993.019,0.002063475
2007/7/25,4106.826,0.028102881
2007/7/26,4190.881,0.020260507
2007/7/27,4269.767,0.018648285
2007/7/30,4353.092,0.019327138
2007/7/31,4403.584,0.011532358
2007/8/1,4161.135,-0.056630881
2007/8/2,4336.811,0.041351412
2007/8/3,4408.047,0.016292449
2007/8/6,4504.344,0.02161053
2007/8/7,4470.142,-0.007622089
2007/8/8,4395.427,-0.016855493
2007/8/9,4442.06,0.010553551
2007/8/10,4348.811,-0.021215758
2007/8/13,4329.765,-0.004389206
2007/8/14,4436.206,0.024286239
2007/8/15,4412.795,-0.005291231
2007/8/16,4438.959,0.005911614
2007/8/17,4390.883,-0.010889544
2007/8/20,4570.571,0.040107797
2007/8/21,4625.28,0.011898767
2007/8/22,4685.058,0.012841386
2007/8/23,4733.839,0.010358206
2007/8/24,4742.953,0.001923436
2007/8/27,4724.544,-0.003888889
2007/8/28,4729.791,0.001109967
2007/8/29,4701.439,-0.006012383
2007/8/30,4843.707,0.029811705
2007/8/31,4897.636,0.011072303
2007/9/3,5008.833,0.022450314
2007/9/4,4980.529,-0.005666844
2007/9/5,5010.729,0.006045303
2007/9/6,5065.515,0.010874397
2007/9/7,4939.231,-0.02524616
2007/9/10,5038.941,0.01998629
2007/9/11,4718.312,-0.065744832
2007/9/12,4770.769,0.011056399
2007/9/13,4872.661,0.021132687
2007/9/14,4936.694,0.013055682
2007/9/17,5047.597,0.022216412
2007/9/18,5096.239,0.009590528
2007/9/19,5029.101,-0.013261576
2007/9/20,5079.078,0.009888509
2007/9/21,5028.843,-0.009939811
2007/9/24,5054.73,0.005134501
2007/9/25,5013.06,-0.008277931
2007/9/26,4932.521,-0.016196291
2007/9/27,4972.716,0.008115953
2007/9/28,5083.65,0.022063338
2007/10/8,5088.596,0.00097245
2007/10/9,5141.892,0.010419148
2007/10/10,5109.1,-0.006397842
2007/10/11,5005.498,-0.020486355
2007/10/12,4891.386,-0.023061209
2007/10/15,4890.596,-0.000161521
2007/10/16,4943.559,0.01077134
2007/10/17,4929.536,-0.002840651
2007/10/18,4814.462,-0.023620561
2007/10/19,4813.952,-0.000105936
2007/10/22,4688.292,-0.026450031
2007/10/23,4688.722,9.17E-05
2007/10/24,4596.635,-0.019835537
2007/10/25,4251.497,-0.078053358
2007/10/26,4228.946,-0.005318367
2007/10/29,4288.789,0.014051619
2007/10/30,4388.327,0.022943652
2007/10/31,4550.183,0.036219391
2007/11/1,4431.099,-0.026519817
2007/11/2,4329.631,-0.023165316
2007/11/5,4361.872,0.007419004
2007/11/6,4395.011,0.007568711
2007/11/7,4385.856,-0.002085216
2007/11/8,4205.65,-0.041955958
2007/11/9,4153.236,-0.01254107
2007/11/12,4098.556,-0.013253073
2007/11/13,4114.509,0.003884791
2007/11/14,4263.995,0.035687007
2007/11/15,4210.704,-0.01257666
2007/11/16,4217.228,0.001548186
2007/11/19,4313.28,0.022520595
2007/11/20,4371.676,0.013447824
2007/11/21,4308.422,-0.014574748
2007/11/22,4113.309,-0.046343898
2007/11/23,4193.98,0.01942235
2007/11/26,4151.876,-0.010089883
2007/11/27,4108.951,-0.010392516
2007/11/28,4078.041,-0.007551039
2007/11/29,4185.267,0.025953775
2007/11/30,4122.932,-0.01500594
2007/12/3,4170.263,0.011414543
2007/12/4,4194.015,0.005679406
2007/12/5,4273.045,0.018668179
2007/12/6,4291.068,0.004208965
2007/12/7,4362.22,0.016445449
2007/12/10,4483.831,0.027496713
2007/12/11,4534.937,0.011333377
2007/12/12,4544.681,0.002146347
2007/12/13,4402.636,-0.031754086
2007/12/14,4499.53,0.021769494
2007/12/17,4506.042,0.001446216
2007/12/18,4467.812,-0.00852036
2007/12/19,4565.622,0.021655956
2007/12/20,4621.393,0.012141416
2007/12/21,4691.533,0.01506322
2007/12/24,4772.638,0.017139797
2007/12/25,4815.209,0.008880258
2007/12/26,4912.841,0.020072939
2007/12/27,4963.453,0.010249278
2007/12/28,4947.603,-0.003198451
2008/1/2,5123.934,0.035019287
2008/1/3,5230.749,0.020631977
2008/1/4,5243.032,0.002345477
2008/1/7,5347.806,0.019786426
2008/1/8,5200.552,-0.02792161
2008/1/9,5356.482,0.029542643
2008/1/10,5382.326,0.004813206
2008/1/11,5376.797,-0.001027779
2008/1/14,5445.102,0.012623645
2008/1/15,5487.088,0.007681207
2008/1/16,5412.911,-0.01361067
2008/1/17,5270.956,-0.026575276
2008/1/18,5317.448,0.008781739
2008/1/21,5097.226,-0.042297019
2008/1/22,4661.826,-0.089289253
2008/1/23,4912.058,0.052285782
2008/1/24,5080.926,0.03380053
2008/1/25,5096.69,0.003097781
2008/1/28,4740.501,-0.072448483
2008/1/29,4840.636,0.020903291
2008/1/30,4851.426,0.002226565
2008/1/31,4663.415,-0.03952467
2008/2/1,4456.927,-0.045288497
2008/2/4,4820.387,0.0783947
2008/2/5,4838.995,0.003852839
2008/2/13,4813.581,-0.005265757
2008/2/14,4910.358,0.019905554
2008/2/15,4886.016,-0.004969604
2008/2/18,5043.144,0.03165245
2008/2/19,5133.361,0.017730913
2008/2/20,5089.439,-0.008593002
2008/2/21,5153.601,0.012528085
2008/2/22,5029.198,-0.024435166
2008/2/25,4869.654,-0.032237641
2008/2/26,4868.814,-0.000172512
2008/2/27,4977.335,0.022044232
2008/2/28,4989.412,0.00242346
2008/2/29,5057.617,0.013577357
2008/3/3,5227.732,0.033082108
2008/3/4,5192.593,-0.006744345
2008/3/5,5214.238,0.004159774
2008/3/6,5223.82,0.001835974
2008/3/7,5115.916,-0.020872471
2008/3/10,4948.353,-0.033301671
2008/3/11,5015.932,0.013564453
2008/3/12,4881.03,-0.027262983
2008/3/13,4688.679,-0.040205383
2008/3/14,4662.316,-0.005638559
2008/3/17,4302.614,-0.080289575
2008/3/18,3986.319,-0.076354496
2008/3/19,4176.486,0.046601974
2008/3/20,4347.743,0.040186637
2008/3/21,4405.856,0.013277705
2008/3/24,4314.581,-0.020934348
2008/3/25,4367.341,0.01215414
2008/3/26,4352.053,-0.003506669
2008/3/27,4119.785,-0.05484671
2008/3/28,4241.452,0.029104686
2008/3/31,4044.098,-0.047647129
2008/4/1,3704.273,-0.087771516
2008/4/2,3500.522,-0.056574918
2008/4/3,3588.762,0.024895196
2008/4/7,3822.371,0.063063614
2008/4/8,3908.802,0.022360022
2008/4/9,3695.306,-0.056167568
2008/4/10,3803.456,0.028846762
2008/4/11,3862.363,0.015369045
2008/4/14,3607.218,-0.068342334
2008/4/15,3723.267,0.031664671
2008/4/16,3633.675,-0.024356976
2008/4/17,3511.914,-0.034083345
2008/4/18,3338.274,-0.050707281
2008/4/21,3314.506,-0.007145314
2008/4/22,3266.383,-0.014625336
2008/4/23,3409.774,0.042962757
2008/4/24,3723.071,0.087902852
2008/4/25,3756.33,0.008893552
2008/4/28,3729.562,-0.007151616
2008/4/29,3759.545,0.008007139
2008/4/30,3903.178,0.037493154
2008/5/5,4040.159,0.034492955
2008/5/6,4024.99,-0.003761621
2008/5/7,3850.226,-0.044390579
2008/5/8,3985.197,0.034454899
2008/5/9,3986.24,0.000261684
2008/5/12,4069.145,0.020584473
2008/5/13,4078.877,0.002388802
2008/5/14,4168.486,0.021731195
2008/5/15,4131.252,-0.008972392
2008/5/16,4071.91,-0.014468332
2008/5/19,4070.049,-0.000457138
2008/5/20,3813.935,-0.064993574
2008/5/21,3908.772,0.024561794
2008/5/22,3871.553,-0.00956754
2008/5/23,3829.645,-0.010883609
2008/5/26,3728.751,-0.026698785
2008/5/27,3743.539,0.003958096
2008/5/28,3847.258,0.027329266
2008/5/29,3749.216,-0.025813935
2008/5/30,3755.631,0.001709562
2008/6/2,3788.153,0.008622252
2008/6/3,3771.097,-0.004512625
2008/6/4,3704.078,-0.017931566
2008/6/5,3657.487,-0.012658075
2008/6/6,3629.923,-0.007564864
2008/6/10,3312.794,-0.091419494
2008/6/11,3226.923,-0.02626289
2008/6/12,3197.545,-0.009145724
2008/6/13,3045.105,-0.048847945
2008/6/16,2977.818,-0.022344566
2008/6/17,2791.289,-0.064687321
2008/6/18,2951.844,0.055926564
2008/6/19,2702.801,-0.088141417
2008/6/20,2764.28,0.022491561
2008/6/23,2717.969,-0.016895293
2008/6/24,2806.774,0.032150871
2008/6/25,2966.895,0.05548017
2008/6/26,3003.302,0.012196399
2008/6/27,2792.705,-0.07270169
2008/6/30,2813.716,0.007495369
2008/7/1,2765.064,-0.017442248
2008/7/2,2811.225,0.01655655
2008/7/3,2941.521,0.045306463
2008/7/4,2941.085,-0.000148234
2008/7/7,3094.845,0.050959263
2008/7/8,3142.32,0.015223556
2008/7/9,3226.147,0.026327165
2008/7/10,3152.489,-0.023096246
2008/7/11,3132.733,-0.006286513
2008/7/14,3198.352,0.020729891
2008/7/15,3106.326,-0.029195
2008/7/16,2948.526,-0.052135293
2008/7/17,2918.369,-0.010280486
2008/7/18,3015.798,0.032839573
2008/7/21,3139.509,0.040201946
2008/7/22,3150.015,0.003340796
2008/7/23,3122.687,-0.008713366
2008/7/24,3200.735,0.024686622
2008/7/25,3172.168,-0.008965205
2008/7/28,3215.846,0.013675199
2008/7/29,3150,-0.020688012
2008/7/30,3132.766,-0.005486132
2008/7/31,3017.217,-0.037581437
2008/8/1,3063.812,0.015325009
2008/8/4,2990.168,-0.024330319
