"","date","return","logret"
"195",20011015,0.011503,0.0114373435135041
"196",20011016,-0.001471,-0.0014720829826753
"197",20011017,0.010309,0.010256224656947
"198",20011018,-0.015938,-0.0160663757847312
"199",20011019,0.013727,0.0136336381506507
"200",20011022,0.025329,0.0250135366984767
"201",20011023,0.005321,0.00530689349783922
"202",20011024,0.026085,0.0257505893209357
"203",20011025,0.01925,0.0190670627172257
"204",20011026,0.004518,0.00450782447516931
"205",20011029,-0.02285,-0.0231151075060513
"206",20011030,0.000276,0.000275961919006685
"207",20011031,-0.005338,-0.00535229802660928
"208",20011101,0.016841,0.0167007626608191
"209",20011102,-0.003549,-0.00355531264063338
"210",20011105,0.004292,0.00428281563814284
"211",20011106,0.038374,0.0376560281334182
"212",20011107,-0.001752,-0.00175353654694908
"213",20011108,-0.000351,-0.000351061614918303
"214",20011109,0.002372,0.00236919124869526
"215",20011112,0.006837,0.00681373370307997
"216",20011113,0.016019,0.0158920497688342
"217",20011114,-0.020137,-0.0203425130082469
"218",20011115,0.003498,0.00349189622785516
"219",20011116,-0.002179,-0.0021813774748063
"220",20011119,0.004367,0.00435749232546
"221",20011120,0.003826,0.0038186994772751
"222",20011121,-0.009529,-0.00957469141449696
"223",20011123,0.008833,0.00879421726677028
"224",20011126,0.008496,0.00846011211769953
"225",20011127,-0.01831,-0.0184797027468705
"226",20011128,-0.017951,-0.0181140737055372
"227",20011129,0.02033,0.0201261043835896
"228",20011130,0.010137,0.0100859652187681
"229",20011203,-0.012631,-0.0127114492345891
"230",20011204,0.021992,0.0217536639622257
"231",20011205,0.040809,0.0399982953732376
"232",20011206,-0.010379,-0.0104332374337843
"233",20011207,0.002164,0.00216166192445613
"234",20011210,-0.006146,-0.00616496440140209
"235",20011211,0.015377,0.0152599721026633
"236",20011212,0.013992,0.0138950155915177
"237",20011213,-0.023945,-0.0242363416977683
"238",20011214,0.007069,0.00704413174651029
"239",20011217,0.001982,0.00198003842946083
"240",20011218,0.007088,0.00706299820031757
"241",20011219,0.01383,0.0137352382537192
"242",20011220,-0.009605,-0.00965142552981547
"243",20011221,-0.005705,-0.00572133567213416
"244",20011224,-0.004508,-0.00451819167290845
"245",20011226,0.007822,0.00779156675421627
"246",20011227,0.008987,0.00894685724486445
"247",20011228,-0.004858,-0.00486983843831755
"248",20011231,-0.015785,-0.0159109098616847
"249",20020102,0.004464,0.0044540659048954
"250",20020103,0.017778,0.0176218196904071
"251",20020104,0.015688,0.0155662153813673
"252",20020107,-0.012341,-0.0124177825097791
"253",20020108,0.00524,0.0052263189715813
"254",20020109,-0.001684,-0.00168541952187375
"255",20020110,-0.018877,-0.019057445013476
"256",20020111,-0.014983,-0.0150963790757322
"257",20020114,-0.018785,-0.0189636793114742
"258",20020115,0.006777,0.00675413936174374
"259",20020116,-0.0122,-0.0122750308756126
"260",20020117,0.021295,0.0210714298687925
"261",20020118,-0.047123,-0.0482694497647121
"262",20020122,-0.032823,-0.0333737599477599
"263",20020123,-0.023529,-0.0238102270070605
"264",20020124,0.0076,0.00757126549631813
"265",20020125,0.005151,0.00513777898104399
"266",20020128,-0.01034,-0.0103938291840158
"267",20020129,-0.047619,-0.0487901141694332
"268",20020130,0.024757,0.0244555113133533
"269",20020131,0.02217,0.0219278184572705
"270",20020201,0.00102,0.00101948015346563
"271",20020204,-0.011111,-0.011173188238581
"272",20020205,-0.004682,-0.00469299489415314
"273",20020206,0.004421,0.00441125608750259
"274",20020207,-0.025509,-0.0258399955825565
"275",20020208,0.010394,0.0103403537942326
"276",20020211,0.022764,0.0225087663183812
"277",20020212,-0.007543,-0.00757159229637144
"278",20020213,0.014075,0.0139768669307944
"279",20020214,-0.001666,-0.00166738932128721
"280",20020215,-0.046343,-0.0474512109674827
"281",20020219,-0.032559,-0.0331008378498173
"282",20020220,-0.002311,-0.0023136744817794
"283",20020221,-0.029504,-0.0299479979683768
"284",20020222,0.021477,0.0212496191140743
"285",20020225,-0.001524,-0.00152516246921881
"286",20020226,-0.011699,-0.0117679717620002
"287",20020227,0.006999,0.00697462068727276
"288",20020228,0.002964,0.0029596160126227
"289",20020301,0.049939,0.048732067243743
"290",20020304,0.027956,0.0275723645605405
"291",20020305,-0.002172,-0.00217436221310435
"292",20020306,0.005962,0.00594429760427521
"293",20020307,-0.024365,-0.0246667379251235
"294",20020308,0.013306,0.0132182527020138
"295",20020311,0.001427,0.00142598280307842
"296",20020312,0.030977,0.0305068963475767
"297",20020313,-0.012166,-0.0122406115449032
